Year,Field,TeamSize,MultipleInstitutions,Disruption,id,TI,AB,pubdata,SO,SO_ID,PU,URL,first_page,last_page,volume,issue,OA,TC,PY,cited_by_url,DI,DT,MAGid
2020,7,20,1,-0.000874763084997813,https://openalex.org/W2966423332,Future HAB science: Directions and challenges in a changing climate,"There is increasing concern that accelerating environmental change attributed to human-induced warming of the planet may substantially alter the patterns, distribution and intensity of Harmful Algal Blooms (HABs). Changes in temperature, ocean acidification, precipitation, nutrient stress or availability, and the physical structure of the water column all influence the productivity, composition, and global range of phytoplankton assemblages, but large uncertainty remains about how integration of these climate drivers might shape future HABs. Presented here are the collective deliberations from a symposium on HABs and climate change where the research challenges to understanding potential linkages between HABs and climate were considered, along with new research directions to better define these linkages. In addition to the likely effects of physical (temperature, salinity, stratification, light, changing storm intensity), chemical (nutrients, ocean acidification), and biological (grazer) drivers on microalgae (senso lato), symposium participants explored more broadly the subjects of cyanobacterial HABs, benthic HABs, HAB effects on fisheries, HAB modelling challenges, and the contributions that molecular approaches can bring to HAB studies. There was consensus that alongside traditional research, HAB scientists must set new courses of research and practices to deliver the conceptual and quantitative advances required to forecast future HAB trends. These different practices encompass laboratory and field studies, long-term observational programs, retrospectives, as well as the study of socioeconomic drivers and linkages with aquaculture and fisheries. In anticipation of growing HAB problems, research on potential mitigation strategies should be a priority. It is recommended that a substantial portion of HAB research among laboratories be directed collectively at a small sub-set of HAB species and questions in order to fast-track advances in our understanding. Climate-driven changes in coastal oceanographic and ecological systems are becoming substantial, in some cases exacerbated by localized human activities. That, combined with the slow pace of decreasing global carbon emissions, signals the urgency for HAB scientists to accelerate efforts across disciplines to provide society with the necessary insights regarding future HAB trends.",2020-01-01,Harmful Algae,https://openalex.org/V26186121,Elsevier,https://doi.org/10.1016/j.hal.2019.101632,101632,101632,91,,1,110,2020,https://api.openalex.org/works?filter=cites:W2966423332,https://doi.org/10.1016/j.hal.2019.101632,journal-article,2966423332
2020,7,3,0,0.0,https://openalex.org/W3029057613,"Estimation of the basic reproduction number, average incubation time, asymptomatic infection rate, and case fatality rate for COVID‐19: Meta‐analysis and sensitivity analysis","The coronavirus disease-2019 (COVID-19) has been found to be caused by the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). However, comprehensive knowledge of COVID-19 remains incomplete and many important features are still unknown. This manuscript conducts a meta-analysis and a sensitivity study to answer the questions: What is the basic reproduction number? How long is the incubation time of the disease on average? What portion of infections are asymptomatic? And ultimately, what is the case fatality rate? Our studies estimate the basic reproduction number to be 3.15 with the 95% CI (2.41-3.90), the average incubation time to be 5.08 days with the 95% CI (4.77-5.39) (in day), the asymptomatic infection rate to be 46% with the 95% CI (18.48%-73.60%), and the case fatality rate to be 2.72% with 95% CI (1.29%-4.16%) where asymptomatic infections are accounted for.",2020-11-01,Journal of Medical Virology,https://openalex.org/V49828768,Wiley,https://doi.org/10.1002/jmv.26041,2543,2550,92,11,1,110,2020,https://api.openalex.org/works?filter=cites:W3029057613,https://doi.org/10.1002/jmv.26041,journal-article,3029057613
2020,10,5,1,-0.000678119349005425,https://openalex.org/W3006457415,Global lignin supply overview and kraft lignin potential as an alternative for petroleum-based polymers,"Abstract Lignin is an abundant renewable feedstock for bioenergy, chemicals and materials production. Numerous review papers have addressed lignin research; though, a limited focus has been given to lignin commercial initiatives and its market applications potential. However, this is an area of great importance, given the growth of commercial lignin production. For instance, expressed in the strategic directions taken by pulp mills with kraft lignin valorization as a primary pathway in their transformation to the biorefinery. This work aims to provide concrete information on the global lignin market and supply, and to discuss its most explored applications - these being phenols and polyols due to their importance in short- and mid-terms lignin market development. Over the years, lignosulfonates have dominated the market. However, kraft lignin production increased by 150% from 2014 to 2018, competing with lignosulfonates to some extent. Even with the increased kraft lignin precipitation, it should remain a bioenergy source for kraft mills in the short- and mid-terms, with only its surplus being directed to biochemicals and biomaterials. The most demonstrated market application of kraft lignin is the production of biophenol, with biopolyol as a prone application in the mid-term. In both cases, lignin modification to obtain uniform and reactive biochemicals could allow faster market penetration. Besides, phenol and polyol markets are expected to grow globally providing an opportunity for biopolymers. The main recommendations are related to scaling up technologies to achieve technical and economic optimization of lignin applications as well as collaborative research efforts connecting stakeholders in the value chain.",2020-05-01,Renewable & Sustainable Energy Reviews,https://openalex.org/V68497187,Elsevier,https://doi.org/10.1016/j.rser.2020.109768,109768,109768,123,,0,108,2020,https://api.openalex.org/works?filter=cites:W3006457415,https://doi.org/10.1016/j.rser.2020.109768,journal-article,3006457415
2020,10,5,1,-0.000613622417672326,https://openalex.org/W2985535198,"A review on subcritical and supercritical water gasification of biogenic, polymeric and petroleum wastes to hydrogen-rich synthesis gas","Abstract Lignocellulosic feedstocks such as forestry biomass and agricultural crop residues can be utilized to generate biofuels and biochemicals. In addition, a large amount of non-plant residues or biogenic wastes is also generated worldwide that has huge potentials but remains underutilized. Converting these organic waste materials through thermochemical and biochemical processes into biofuels is widely regarded as a remedial approach to address waste management and clean energy problems. One of such thermochemical biomass-to-gas technologies is hydrothermal gasification in the presence of subcritical or supercritical water, which utilizes the unique fluid properties of water to disintegrate effectively the organic wastes into hydrogen-rich syngas. This paper reviews the thermophysical chemistry of subcritical and supercritical water as well as their role in generating syngas from the hydrothermal decomposition of biogenic, polymeric and organic wastes such as municipal solid waste, animal manure, food waste, industrial effluents, sewage sludge, mixed plastics, waste tires and petrochemical wastes. The paper also describes different technologies used for syngas cleaning and conditioning together with gas-to-liquid technology such as Fischer-Tropsch synthesis to produce hydrocarbon fuels. The current progress, challenges and knowledge gaps in the research and development of hydrothermal gasification of biogenic wastes are also discussed.",2020-03-01,Renewable & Sustainable Energy Reviews,https://openalex.org/V68497187,Elsevier,https://doi.org/10.1016/j.rser.2019.109546,109546,109546,119,,0,95,2020,https://api.openalex.org/works?filter=cites:W2985535198,https://doi.org/10.1016/j.rser.2019.109546,journal-article,2985535198
2020,6,13,1,-0.000351370344342937,https://openalex.org/W2994660335,Bifunctional composite separator with a solid-state-battery strategy for dendrite-free lithium metal batteries,"Abstract Lithium (Li) metal anodes have been considered as the “Holy Grail” for next-generation batteries due to their high theoretical capacity and low redox potential. However, nonuniform Li+ deposition leads to hazardous dendrite growth and poor electrochemical performance, which still severely hinders the practical applications of Li metal batteries. Herein, we propose a bifunctional composite separator to guide homogenous Li+ deposition, which smartly learns abundant experience from the dendrite-free design of solid-state batteries. A hierarchical porous composite solid-state electrolyte (CSE) consisting of polyvinylidene fluoride (PVDF) and Li6.4La3Zr1.4Ta0.6O12 (LLZTO) is coated on one side of polypropylene (PP) separator to fabricate the composite separator. The interactions between PVDF and LLZTO provide a three-dimensional fast Li+ channel along the PVDF, LLZTO, and PVDF/LLZTO interfaces, which can effectively redistribute uneven Li+ flux coming from the insulated PP separator. In addition, the CSE layer can further immobilize the anions, regulating a facile Li+ transport to evenly deposit on the Li anode. The synergetic effects between Li+ redistribution and anion immobilization result in higher Coulombic efficiency and enhanced cycling stability for Li metal batteries. This work presents fresh insights into CSE modified PP separator, which is an effective and simple solid-state-battery strategy for protected Li metal anodes and large-scale production.",2020-08-01,Energy Storage Materials,https://openalex.org/V2764728150,Elsevier,https://doi.org/10.1016/j.ensm.2019.12.022,361,366,29,,0,95,2020,https://api.openalex.org/works?filter=cites:W2994660335,https://doi.org/10.1016/j.ensm.2019.12.022,journal-article,2994660335
2020,2,13,1,-0.000470809792843691,https://openalex.org/W3021068282,Clinical evidence based review and recommendations of aerosol generating medical procedures in otolaryngology – head and neck surgery during the COVID-19 pandemic,"Abstract Background Aerosol generating medical procedures (AGMPs) present risks to health care workers (HCW) due to airborne transmission of pathogens. During the COVID-19 pandemic, it is essential for HCWs to recognize which procedures are potentially aerosolizing so that appropriate infection prevention precautions can be taken. The aim of this literature review was to identify potential AGMPs in Otolaryngology - Head and Neck Surgery and provide evidence-based recommendations. Methods A literature search was performed on Medline, Embase and Cochrane Review databases up to April 3, 2020. All titles and abstracts of retrieved studies were evaluated and all studies mentioning potential AGMPs were included for formal review. Full text of included studies were assessed by two reviewers and the quality of the studies was evaluated. Ten categories of potential AGMPs were developed and recommendations were provided for each category. Results Direct evidence indicates that CO2 laser ablation, the use of high-speed rotating devices, electrocautery and endotracheal suctioning are AGMPs. Indirect evidence indicates that tracheostomy should be considered as potential AGMPs. Nasal endoscopy and nasal packing/epistaxis management can result in droplet transmission, but it is unknown if these procedures also carry the risk of airborne transmission. Conclusions During the COVID-19 pandemic, special care should be taken when CO2 lasers, electrocautery and high-speed rotating devices are used in potentially infected tissue. Tracheal procedures like tracheostomy and endotracheal suctioning can also result in airborne transmission via small virus containing aerosols.",2020-05-06,Journal of otolaryngology-head and neck surgery,https://openalex.org/V4210233012,Springer Nature,https://doi.org/10.1186/s40463-020-00425-6,,,49,1,1,90,2020,https://api.openalex.org/works?filter=cites:W3021068282,https://doi.org/10.1186/s40463-020-00425-6,journal-article,3021068282
2020,17,1,0,-0.00295508274231678,https://openalex.org/W2978834101,Glitchy vignettes of platform urbanism,"‘Platform urbanism’ has recently gained traction as a designator for emergent dynamics and material configurations associated with the increasing presence of digital platform enterprises in cities. Initial scholarly engagements with platform urbanism have tended to coalesce around critiques of digital platforms as progenitors of inevitably dystopian urban futures. In this paper, I advance a counter-topographical minor theory of platform urbanism. I do so by drawing on Legacy Russell's notion of the glitch as a tendency toward both error and erratum (correction) in digital systems, mobilizing space/times where platforms appear ‘glitchy’—unexpectedly, otherwise than anticipated, or not at all—as the margins of platform urbanism. Through the narration of three specific platform/city interfaces from the minors of their glitchy margins, I capture the ways in which platform–urban configurations are demonstrably open to negotiations, reconfigurations, and diffractions through tactical maneuvers rooted in everyday digital practices of urban denizens. Theorized from the minor, platform urbanism is a phenomenon that may beget an array of possible outcomes that remain shapeable by mundane tactical interventions in the platform-mediated present. This ultimately underwrites possibilities for more hopeful digital urban politics, theory, and futures.",2020-04-01,Environment And Planning D: Society And Space,https://openalex.org/V4210219814,SAGE,https://doi.org/10.1177/0263775819878721,189,208,38,2,0,82,2020,https://api.openalex.org/works?filter=cites:W2978834101,https://doi.org/10.1177/0263775819878721,journal-article,2978834101
2020,2,5,1,-9.99900009999e-05,https://openalex.org/W2920997743,Comparative Risk of Serious Infections With Biologic and/or Immunosuppressive Therapy in Patients With Inflammatory Bowel Diseases: A Systematic Review and Meta-Analysis,"Background & Aims We performed a systematic review and meta-analysis to evaluate the comparative risk of serious infections with tumor necrosis factor (TNF) antagonists, non-TNF targeted biologics, tofacitinib, and immunosuppressive agents in patients with inflammatory bowel diseases (IBDs). Methods In a systematic search of publications, through March 18, 2018, we identified 1 observational studies (>500 person-years) of patients with IBD treated with TNF antagonists, non-TNF targeted biologics, tofacitinib, and/or immunosuppressive agents (thiopurines, methotrexate) that reported risk of serious infections. Only studies with active comparators were included, to allow appropriate comparative synthesis. We performed random-effects meta-analysis and estimated relative risk (RR) and 95% CIs. Results Compared with anti-TNF monotherapy, risk of serious infection increased with the combination of anti-TNF and an immunosuppressive agent (in  cohorts: RR, 1.19; 95% CI, 1.03–1.37), with anti-TNF and a corticosteroid (in  cohorts: RR, 1.64; 95% CI, 1.33–2.03), or with all  drugs (in  cohorts: RR, 1.35; 95% CI, 1.04–1.77); there was minimal heterogeneity among studies. In contrast, monotherapy with an immunosuppressive agent was associated with a lower risk of serious infections than monotherapy with a TNF antagonist ( cohorts: RR, 0.61; 95% CI 0.44–0.84) or a TNF antagonist with an immunosuppressive agent ( cohorts: RR, 0.56; 95% CI, 0.39–0.81). Infliximab-based therapy was associated with a lower risk of serious infections compared with adalimumab-based therapy in patients with ulcerative colitis (4 cohorts: RR, 0.57; 95% CI, 0.33–0.97), but not Crohn's disease (4 cohorts: RR, 0.91; 95% CI, 0.49–1.70). Few data were available on the comparative safety of biologic agents that do not inhibit TNF and tofacitinib. Conclusions Combination therapies for IBD that include TNF antagonists, especially with corticosteroids, are associated with a higher risk of serious infection, whereas monotherapy with an immunosuppressive agent is associated with a lower risk, compared with monotherapy with a TNF antagonist. Studies are needed to evaluate the comparative safety of non-TNF targeted biologics and small molecules for treatment of IBD.",2020-01-01,Clinical Gastroenterology and Hepatology,https://openalex.org/V6642600,Elsevier,https://doi.org/10.1016/j.cgh.2019.02.044,69,81.e3,18,1,1,81,2020,https://api.openalex.org/works?filter=cites:W2920997743,https://doi.org/10.1016/j.cgh.2019.02.044,journal-article,2920997743
2020,2,9,1,-0.00194426441996111,https://openalex.org/W3015826819,Guidance on Minimizing Risk of Drug-Induced Ventricular Arrhythmia During Treatment of COVID-19: A Statement from the Canadian Heart Rhythm Society,"<h2>Abstract</h2> The COVID-19 pandemic has led to efforts at rapid investigation and application of drugs which may improve prognosis but for which safety and efficacy are not yet established. This document attempts to provide reasonable guidance for the use of antimicrobials which have uncertain benefit but may increase risk of QT interval prolongation and ventricular proarrhythmia, notably, chloroquine, hydroxychloroquine, azithromycin, and lopinavir/ritonavir. During the pandemic, efforts to reduce spread and minimize effects on health care resources mandate minimization of unnecessary medical procedures and testing. We recommend that the risk of drug proarrhythmia be minimized by 1) discontinuing unnecessary medications that may also increase the QT interval, 2) identifying outpatients who are likely to be at low risk and do not need further testing (no history of prolonged QT interval, unexplained syncope, or family history of premature sudden cardiac death, no medications that may prolong the QT interval, and/or a previous known normal corrected QT interval [QTc]), and 3) performing baseline testing in hospitalized patients or those who may be at higher risk. If baseline electrocardiographic testing reveals a moderately prolonged QTc, optimization of medications and electrolytes may permit therapy. If the QTc is markedly prolonged, drugs that further prolong it should be avoided, or expert consultation may permit administration with mitigating precautions. These recommendations are made while there are no known effective treatments for COVID-19 and should be revisited when further data on efficacy and safety become available.",2020-06-01,Canadian Journal of Cardiology,https://openalex.org/V126162762,Elsevier,https://doi.org/10.1016/j.cjca.2020.04.003,948,951,36,6,1,81,2020,https://api.openalex.org/works?filter=cites:W3015826819,https://doi.org/10.1016/j.cjca.2020.04.003,journal-article,3015826819
2020,6,12,1,-0.000104942806170637,https://openalex.org/W3004706747,A review of phosphorus and phosphides as anode materials for advanced sodium-ion batteries,A comprehensive summary of phosphorus and metal/nonmetal phosphides and corresponding composites as anodes for sodium-ion batteries.,2020-03-10,"Journal of materials chemistry. A, Materials for energy and sustainability",https://openalex.org/V2764437742,The Royal Society of Chemistry,https://doi.org/10.1039/c9ta12169b,4996,5048,8,10,1,78,2020,https://api.openalex.org/works?filter=cites:W3004706747,https://doi.org/10.1039/c9ta12169b,journal-article,3004706747
2020,6,12,1,-5.45190871324051e-05,https://openalex.org/W2986200925,Boosting the alkaline hydrogen evolution of Ru nanoclusters anchored on B/N–doped graphene by accelerating water dissociation,"Abstract The development of the hydrogen evolution reaction (HER) in alkaline electrolyte is highly desirable but is hindered by sluggish water dissociation and the high cost of Pt–based catalysts. In this study, a facile pyrolyzation method is proposed for synthesizing the Ru nanoclusters (NCs) anchored on B/N–doped graphene (BNG) (denoted as Ru NCs/BNG). During the pyrolyzation, boron was doped into graphene and facilitated the formation of ultra−small Ru NCs with a diameter of 0.5–1 nm. The electronic interaction between B and Ru NCs accelerated the cleavage of H–OH, altering the HER mechanism and lowering the activation energy of H2 formation, endowing Ru NCs/BNG with excellent alkaline HER activity, even surpassing that of Pt/C. This study reveals the importance of water dissociation barriers for alkaline HER activity and provides a new strategy for improving the HER catalytic activity.",2020-02-01,Nano Energy,https://openalex.org/V2497301991,Elsevier,https://doi.org/10.1016/j.nanoen.2019.104301,104301,104301,68,,0,77,2020,https://api.openalex.org/works?filter=cites:W2986200925,https://doi.org/10.1016/j.nanoen.2019.104301,journal-article,2986200925
2020,2,2,0,0.00025342118601115,https://openalex.org/W2981915524,Global burden of inflammatory bowel disease,,2020-01-01,The Lancet Gastroenterology & Hepatology,https://openalex.org/V2530914053,Elsevier,https://doi.org/10.1016/s2468-1253(19)30358-9,2,3,5,1,1,71,2020,https://api.openalex.org/works?filter=cites:W2981915524,https://doi.org/10.1016/s2468-1253(19)30358-9,journal-article,2981915524
