Year,Field,TeamSize,MultipleInstitutions,Disruption,id,TI,AB,pubdata,SO,SO_ID,PU,URL,first_page,last_page,volume,issue,OA,TC,PY,cited_by_url,DI,DT,MAGid
2020,2,6,1,0.00442477876106195,https://openalex.org/W3016863155,ASE Statement on Point-of-Care Ultrasound during the 2019 Novel Coronavirus Pandemic,"Although lung injury is common in coronavirus disease 2019 (COVID-19) infection, myocardial injury may be present in more than a quarter of patients with critical disease.1 Thus the rapid, bedside assessment of the heart, chest, and vessels using point-of-care ultrasound (POCUS) has propelled this tool to the front lines of the fight against the COVID-19 pandemic. POCUS is usually conducted by the treating provider to obtain real-time information for management decisions. Cardiac views are frequently obtained, along with noncardiac views such as the chest (lung, pleura) and vessels (neck and leg veins, aorta).",2020-04-15,Journal of The American Society of Echocardiography,https://openalex.org/V185321339,Elsevier,https://doi.org/10.1016/j.echo.2020.04.017,670,673,33,6,1,82,2020,https://api.openalex.org/works?filter=cites:W3016863155,https://doi.org/10.1016/j.echo.2020.04.017,journal-article,3016863155
2020,2,9,1,0.000751314800901578,https://openalex.org/W3031879360,Training disrupted: Practical tips for supporting competency-based medical education during the COVID-19 pandemic,"The COVID-19 pandemic has disrupted healthcare systems around the world, impacting how we deliver medical education. The normal day-to-day routines have been altered for a number of reasons, including changes to scheduled training rotations, physical distancing requirements, trainee redeployment, and heightened level of concern. Medical educators will likely need to adapt their programs to maximize learning, maintain effective care delivery, and ensure competent graduates. Along with a continued focus on learner/faculty wellness, medical educators will have to optimize existing training experiences, adapt those that are no longer viable, employ new technologies, and be flexible when assessing competencies. These practical tips offer guidance on how to adapt medical education programs within the constraints of the pandemic landscape, stressing the need for communication, innovation, collaboration, flexibility, and planning within the era of competency-based medical education.",2020-05-25,Medical Teacher,https://openalex.org/V135934248,Taylor & Francis,https://doi.org/10.1080/0142159x.2020.1766669,756,761,42,7,1,76,2020,https://api.openalex.org/works?filter=cites:W3031879360,https://doi.org/10.1080/0142159x.2020.1766669,journal-article,3031879360
2020,5,6,1,-0.000259942812581232,https://openalex.org/W2974263490,Photonic Multiply-Accumulate Operations for Neural Networks,"It has long been known that photonic communication can alleviate the data movement bottlenecks that plague conventional microelectronic processors. More recently, there has also been interest in its capabilities to implement low precision linear operations, such as matrix multiplications, fast and efficiently. We characterize the performance of photonic and electronic hardware underlying neural network models using multiply-accumulate operations. First, we investigate the limits of analog electronic crossbar arrays and on-chip photonic linear computing systems. Photonic processors are shown to have advantages in the limit of large processor sizes ( ${>}\text{100}\; \mu$ m), large vector sizes ( $N > 500)$ , and low noise precision ( ${\leq} 4$ bits). We discuss several proposed tunable photonic MAC systems, and provide a concrete comparison between deep learning and photonic hardware using several empirically-validated device and system models. We show significant potential improvements over digital electronics in energy ( ${>}10^2$ ), speed ( ${>}10^3$ ), and compute density ( ${>}10^2$ ).",2020-01-01,IEEE Journal of Selected Topics in Quantum Electronics,https://openalex.org/V192705446,Institute of Electrical and Electronics Engineers,https://doi.org/10.1109/jstqe.2019.2941485,1,18,26,1,1,75,2020,https://api.openalex.org/works?filter=cites:W2974263490,https://doi.org/10.1109/jstqe.2019.2941485,journal-article,2974263490
2020,2,11,1,0.00429414922168545,https://openalex.org/W3008600938,Recommendations for Echocardiography Laboratories Participating in Cardiac Point of Care Cardiac Ultrasound (POCUS) and Critical Care Echocardiography Training: Report from the American Society of Echocardiography,,2020-04-01,Journal of The American Society of Echocardiography,https://openalex.org/V185321339,Elsevier,https://doi.org/10.1016/j.echo.2020.01.008,409,422.e4,33,4,1,67,2020,https://api.openalex.org/works?filter=cites:W3008600938,https://doi.org/10.1016/j.echo.2020.01.008,journal-article,3008600938
2020,16,6,1,8.67528411555479e-05,https://openalex.org/W3000431195,Bipolar depression: a major unsolved challenge,"Abstract Depression in bipolar disorder (BD) patients presents major clinical challenges. As the predominant psychopathology even in treated BD, depression is associated not only with excess morbidity, but also mortality from co-occurring general-medical disorders and high suicide risk. In BD, risks for medical disorders including diabetes or metabolic syndrome, and cardiovascular disorders, and associated mortality rates are several-times above those for the general population or with other psychiatric disorders. The SMR for suicide with BD reaches 20-times above general-population rates, and exceeds rates with other major psychiatric disorders. In BD, suicide is strongly associated with mixed (agitated-dysphoric) and depressive phases, time depressed, and hospitalization. Lithium may reduce suicide risk in BD; clozapine and ketamine require further testing. Treatment of bipolar depression is far less well investigated than unipolar depression, particularly for long-term prophylaxis. Short-term efficacy of antidepressants for bipolar depression remains controversial and they risk clinical worsening, especially in mixed states and with rapid-cycling. Evidence of efficacy of lithium and anticonvulsants for bipolar depression is very limited; lamotrigine has long-term benefit, but valproate and carbamazepine are inadequately tested and carry high teratogenic risks. Evidence is emerging of short-term efficacy of several modern antipsychotics (including cariprazine, lurasidone, olanzapine-fluoxetine, and quetiapine) for bipolar depression, including with mixed features, though they risk adverse metabolic and neurological effects.",2020-01-06,International Journal of Bipolar Disorders,https://openalex.org/V2737877894,Springer Nature,https://doi.org/10.1186/s40345-019-0160-1,,,8,1,1,65,2020,https://api.openalex.org/works?filter=cites:W3000431195,https://doi.org/10.1186/s40345-019-0160-1,journal-article,3000431195
2020,2,14,1,-0.00557103064066852,https://openalex.org/W2984399591,Randomized Study of Systematic Biopsy Versus Magnetic Resonance Imaging and Targeted and Systematic Biopsy in Men on Active Surveillance (ASIST): 2-year Postbiopsy Follow-up,"Abstract Background The initial report from the ASIST trial showed little benefit from targeted biopsy for men on active surveillance (AS) for prostate cancer. Data after 2-yr follow-up are now available for analysis. Objective To determine if there was a difference in the AS failure rate in a 2-yr follow-up period among men undergoing magnetic resonance imaging (MRI) before initial confirmatory biopsy (CBx) compared to those who did not. Design, setting, and participants This is the 2-yr post-CBx follow-up for the ASIST trial, a prospective, randomized, multicenter, open-label study for men with Gleason grade group (GG)  cancer eligible for AS. Patients were randomized to CBx with 12-core systematic sampling or MRI with systematic and targeted sampling. Outcome measurements and statistical analysis Patients with GG ≤ 1 on CBx were followed for 2 yr and had MRI and biopsy at that time point. Patients failed AS if they were no longer under AS because of grade progression, clinical progression, subject choice, clinical judgment, treatment, or lost to follow-up. Clinically significant cancer (CSC) was defined as GG ≥ 2. Results and limitations In total, 25 men underwent CBx, 13 in the non-MRI and 12 in the MRI arm. After biopsy, 10 men in the non-MRI arm (76%) and 9 in the MRI arm (77%) continued AS. There were fewer men with AS failures in the MRI (19/98, 19%) compared to the non-MRI group (35/101, 35%; p =  0.017). At 2-yr biopsy there were fewer men with CSC in the MRI arm (9.9%, 8/81) than in the non-MRI arm (23%, 17/75; p =  0.048). Significant differences in AS failure rates were detected across the three centers in the MRI arm only (4.2% [2/48] vs 17% [4/24] vs 27% [7/26]; p =  0.019). Conclusions Baseline MRI before CBx during AS results in 50% fewer AS failures and less grade progression over 2 yr. The center where MRI and targeted biopsy is performed may influence AS failure rates. Patient summary The ASIST trial randomized 27 men on active surveillance with low-grade prostate cancer diagnosed within the last year to systematic biopsy or magnetic resonance imaging (MRI) with systematic and targeted biopsy. The initial report showed little benefit from targeted biopsy. However, after 2 yr of follow-up we found that baseline MRI before confirmatory biopsy resulted in 50% fewer failures of surveillance and less progression to higher-grade cancer. This confirms the value of MRI in men on surveillance. This study is registered at ClinicalTrials.gov (NCT01354171).",2020-03-01,European Urology,https://openalex.org/V96871409,Elsevier,https://doi.org/10.1016/j.eururo.2019.10.007,311,317,77,3,0,63,2020,https://api.openalex.org/works?filter=cites:W2984399591,https://doi.org/10.1016/j.eururo.2019.10.007,journal-article,2984399591
2020,7,40,1,-0.000109649122807018,https://openalex.org/W3008140434,"BRCAness, SLFN11, and RB1 loss predict response to topoisomerase I inhibitors in triple-negative breast cancers","Topoisomerase I (TOP1) inhibitors trap TOP1 cleavage complexes resulting in DNA double-strand breaks (DSBs) during replication, which are repaired by homologous recombination (HR). Triple-negative breast cancer (TNBC) could be eligible for TOP1 inhibitors given the considerable proportion of tumors with a defect in HR-mediated repair (BRCAness). The TOP1 inhibitor irinotecan was tested in 4 patient-derived xenografts (PDXs) of TNBC. BRCAness was determined with a single-nucleotide polymorphism (SNP) assay, and expression of Schlafen family member 1 (SLFN11) and retinoblastoma transcriptional corepressor 1 (RB1) was evaluated by real-time polymerase chain reaction (RT-PCR) and immunohistochemistry analyses. In addition, the combination of irinotecan and the ataxia telangiectasia and Rad3-related protein (ATR) inhibitor VE-822 was tested in SLFN11-negative PDXs, and two clinical non-camptothecin TOP1 inhibitors (LMP400 and LMP776) were tested. Thirty-eight percent of the TNBC models responded to irinotecan. BRCAness combined with high SLFN11 expression and RB1 loss identified highly sensitive tumors, consistent with the notion that deficiencies in cell cycle checkpoints and DNA repair result in high sensitivity to TOP1 inhibitors. Treatment by the ATR inhibitor VE-822 increased sensitivity to irinotecan in SLFN11-negative PDXs and abolished irinotecan-induced phosphorylation of checkpoint kinase 1 (CHK1). LMP40 (indotecan) and LMP77 (indimitecan) showed high antitumor activity in BRCA1-mutated or BRCAness-positive PDXs. Last, low SLFN11 expression was associated with poor survival in 25 patients with TNBC treated with anthracycline-based chemotherapy. In conclusion, a substantial proportion of TNBC respond to irinotecan. BRCAness, high SLFN11 expression, and RB1 loss are highly predictive of response to irinotecan and the clinical indenoisoquinoline TOP1 inhibitors.",2020-02-19,Science Translational Medicine,https://openalex.org/V24207032,American Association for the Advancement of Science (AAAS),https://doi.org/10.1126/scitranslmed.aax2625,,,12,531,1,61,2020,https://api.openalex.org/works?filter=cites:W3008140434,https://doi.org/10.1126/scitranslmed.aax2625,journal-article,3008140434
2020,10,3,1,-6.76041103299081e-05,https://openalex.org/W3011803685,An improved similarity-based prognostic algorithm for RUL estimation using an RNN autoencoder scheme,"• An improved version of the similarity-based curve matching method for RUL estimation. • A novel zero-centering rule is introduced to tackle the varying initial health across instances. • An ensemble approach is adopted to improve the robustness and reliability of the RUL estimation. • The random search strategy is used to compare the prognostic performance of various models. Remaining useful life (RUL) estimation of a degrading system is the major prognostic activity in many industry applications. This paper presents an improved version of the similarity-based curve matching method for the remaining useful life estimation of a mechanical system, which is a companion paper of our previous work on RUL estimations using a bidirectional recurrent neural network (RNN) based autoencoder scheme. We propose a zero-centering rule to tackle the varying initial health across instances (systems) when using the similarity-based health index curve matching technique to identify the training instances that share a similar degradation pattern with the test instance whose RUL needs to be determined. However, this rule will also induce a significant prediction error, especially when the off-line training instances are abundant, or the true RULs of the on-line test instances are large. Thus, an ensemble approach that integrates the RUL estimations obtained from the similarity-based curve matching techniques, with and without the zero-centering rules, is introduced to increase the robustness and accuracy of proposed method for RUL estimations. We evaluate the prognostic performance of the ensemble algorithm and standalone algorithms on four publicly available turbofan engine degradation datasets. The results demonstrate that the proposed ensemble approach gives more robust and reliable RUL estimations compared to any independent algorithm used on all the studied datasets.",2020-07-01,Reliability Engineering & System Safety,https://openalex.org/V202403813,Elsevier,https://doi.org/10.1016/j.ress.2020.106926,106926,106926,199,,0,59,2020,https://api.openalex.org/works?filter=cites:W3011803685,https://doi.org/10.1016/j.ress.2020.106926,journal-article,3011803685
2020,11,2,0,-8.38926174496644e-05,https://openalex.org/W3007637985,Perceived Greenwashing: The Effects of Green Marketing on Environmental and Product Perceptions,"Many firms are striving to improve their environmental positions by presenting their environmental efforts to the public. To do so, they are applying green marketing strategies to help gain competitive advantage and appeal to ecologically conscious consumers. However, not all green marketing claims accurately reflect firms’ environmental conduct, and can be viewed as ‘greenwashing’. Greenwashing may not only affect a company’s profitability, but more importantly, result in ethical harm. Therefore, this research extends past greenwashing studies by examining additional influences on and outcomes of perceived greenwashing. To do so, we conducted two studies, an interview study with consumer product and consulting firms, as well as an experiment examining consumers interacting with a company website. For these studies, we used multiple methods, including interviews, questionnaires, and neurophysiological techniques. We found that perceived greenwashing relates not only to environmental and product perceptions, but also to consumers’ happiness while interacting with the website. We also found that website interactivity relates to perceived greenwashing, environmental and product perceptions, and to the amount of interaction with the website. We conclude by discussing managerial and ethical implications for research and practice.",2020-02-28,Journal of Business Ethics,https://openalex.org/V76633192,Springer Nature,https://doi.org/10.1007/s10551-020-04461-0,,,,,0,58,2020,https://api.openalex.org/works?filter=cites:W3007637985,https://doi.org/10.1007/s10551-020-04461-0,journal-article,3007637985
2020,16,12,1,-0.00134770889487871,https://openalex.org/W2988009582,Cognitive remediation for schizophrenia: An expert working group white paper on core techniques,"Cognitive remediation is now widely recognized as an effective treatment for cognitive deficits in schizophrenia. Its effects are meaningful, durable, and related to improvements in everyday functional outcomes. As with many therapies, the evolution of cognitive remediation has resulted in treatment programs that use a variety of specific techniques, yet share common core principles. This paper is the product of a cognitive remediation expert working group consensus meeting to identify core features of the treatment and produce recommendations for its design, conduct, reporting, and implementation. Four techniques were identified as core features of cognitive remediation: facilitation by a therapist, cognitive exercise, procedures to develop problem-solving strategies, and procedures to facilitate transfer to real world functioning. Treatment techniques within each of these core features are presented to facilitate decisions for clinical trials and implementation in clinical settings.",2020-01-01,Schizophrenia Research,https://openalex.org/V144105592,Elsevier,https://doi.org/10.1016/j.schres.2019.10.047,49,53,215,,1,56,2020,https://api.openalex.org/works?filter=cites:W2988009582,https://doi.org/10.1016/j.schres.2019.10.047,journal-article,2988009582
2020,9,13,1,-0.000691244239631336,https://openalex.org/W2982413328,"Intramolecular Borylation via Sequential B−Mes Bond Cleavage for the Divergent Synthesis of B,N,B‐Doped Benzo[4]helicenes","New symmetric and unsymmetric B,N,B-doped benzo[4]helicenes 3-6 a/b have been achieved in good yields, using a three-step process, starting from N(tolyl)3 in a highly divergent manner (7 examples). A borinic acid functionalized 1,4-B,N-anthracene  was found to display unprecedented reactivity, acting as a convenient and highly effective precursor for selective formation of bromo-substituted B,N,B-benzo[4]helicenes 2 a/2 b via intramolecular borylation and sequential B-Mes bond cleavage in the presence of BBr3 . Subsequent reaction of 2 a/2 b with Ar-Li provided a highly effective toolbox for the preparation of symmetrically/unsymmetrically functionalized B,N,B-helicenes. Their high photoluminescence quantum yields along with the small ΔEST suggest their potential as thermally activated delayed fluorescence (TADF) emitters for organic light-emitting diodes (OLEDs).",2020-08-03,Angewandte Chemie,https://openalex.org/V67393510,Wiley,https://doi.org/10.1002/anie.201912340,3156,3160,59,8,1,55,2020,https://api.openalex.org/works?filter=cites:W2982413328,https://doi.org/10.1002/anie.201912340,journal-article,2982413328
2020,1,6,1,-0.000214992116955712,https://openalex.org/W2977900635,Strategies towards robust interpretations of in situ zircon Lu–Hf isotope analyses,"Abstract The combination of U–Pb and Lu–Hf compositions measured in zircon crystals is a remarkably powerful isotopic couplet that provides measures on both the timing of mineral growth and the radiogenic enrichment of the source from which the zircon grew. The U–Pb age documents the timing of zircon crystallization/recrystallization and Hf isotopes inform on the degree to which the host melt was derived from a radiogenic reservoir (e.g. depleted mantle) versus an unradiogenic reservoir (e.g. ancient continental crust), or some mixture of these sources. The ease of generating large quantities of zircon U–Pb and Lu–Hf data has been in large part facilitated by instrument advances. However, the dramatic increase in time constrained zircon Lu–Hf analyses in the Earth science community has brought to the fore the importance of careful data collection and reduction workflows, onto which robust geological interpretations may be based. In this work, we discuss the fundamentals of Lu–Hf isotopes in zircon, which then allows us to provide a robust, accessible, methodology for the assessment of data quality. Additionally, we discuss some novel techniques for: data visualization — that facilitates better transparency of data interpretation; integration of geographic information — that may reveal spatial trends where temporal trends were only apparent before; and some novel statistical evaluation tools — that may provide more rigorous inter- and intra-sample comparisons.",2020-05-01,Geoscience frontiers,https://openalex.org/V2764860519,Elsevier,https://doi.org/10.1016/j.gsf.2019.09.004,843,853,11,3,1,54,2020,https://api.openalex.org/works?filter=cites:W2977900635,https://doi.org/10.1016/j.gsf.2019.09.004,journal-article,2977900635
2020,16,5,0,0.0,https://openalex.org/W3011417498,Comparative efficacy and tolerability of pharmacological treatments for the treatment of acute bipolar depression: A systematic review and network meta-analysis,"We investigated the comparative efficacy and tolerability of pharmacological treatment strategies for the treatment of acute bipolar depression.A systematic review and network meta-analysis was conducted by searching eight registries for published and unpublished, double-blind, randomized controlled trials of pharmacotherapies for the acute treatment of bipolar depression.PRISMA guidelines were used for abstracting data, while the Cochrane Risk of Bias Tool was used to assess data quality. Data extraction was done independently by two reviewers, with discrepancies resolved by consensus. Data were pooled using a random-effects model.Primary outcomes were efficacy (response and remission rate) and acceptability (completion of treatment and dropouts due to adverse events). Summary odds ratios (ORs) were estimated using pairwise and network meta-analysis with random effects.Identified citations (4,404) included 50 trials comprising 11,448 participants. Escitalopram, phenelzine, moclobemide, carbamazepine, sertraline, lithium, paroxetine, aripiprazole, gabapentin and ziprasidone appear to be ineffective as compared to placebo in treatment of bipolar depression. Divalproex, olanzapine/fluoxetine, olanzapine, quetiapine, cariprazine, and lamotrigine, appear to be effective as compared to placebo in treatment of bipolar depression according to the network meta-analysis. Aripiprazole showed higher discontinuation rates versus placebo due to the appearance of any adverse event. Quetiapine was better than placebo at reducing treatment-emergent affective switches. For Bipolar I Disorder, cariprazine, fluoxetine, imipramine, lamotrigine, lurasidone, olanzapine-fluoxetine, and olanzapine were significantly better than placebo at response, while fluoxetine, imipramine, cariprazine, lurasidone, olanzapine-fluoxetine, and olanzapine were significantly better than placebo at remission.These results could serve evidence-based practice and inform patients, physicians, guideline developers, and policymakers on the relative benefits of the different antidepressants, antipsychotics, and mood-stabilizing agents for the treatment of bipolar depression.PROSPERO (CRD42019122172).",2020-05-15,Journal of Affective Disorders,https://openalex.org/V113871862,Elsevier,https://doi.org/10.1016/j.jad.2020.03.030,154,184,269,,0,50,2020,https://api.openalex.org/works?filter=cites:W3011417498,https://doi.org/10.1016/j.jad.2020.03.030,journal-article,3011417498
